algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,feasible,ref_dinamics,gap_pct
rgrasp,RC105,RC,1,10,9,1531.8,16,60001,1,1513.7,1.196
rgrasp,RC105,RC,1,11,10,1543.4,16,60000,1,1513.7,1.962
rgrasp,RC105,RC,1,12,11,1533.7,15,60000,1,1513.7,1.321
rgrasp,RC105,RC,1,13,12,1551.6,16,60000,1,1513.7,2.504
rgrasp,RC105,RC,1,14,13,1537.3,15,60000,1,1513.7,1.559
rgrasp,RC105,RC,1,15,14,1533.5,15,60000,1,1513.7,1.308
rgrasp,RC105,RC,1,16,15,1531.4,16,60000,1,1513.7,1.169
rgrasp,RC105,RC,1,17,16,1539.0,16,60000,1,1513.7,1.671
rgrasp,RC105,RC,1,18,17,1537.3,16,60000,1,1513.7,1.559
rgrasp,RC105,RC,1,19,18,1542.9,15,60000,1,1513.7,1.929
rgrasp,RC105,RC,1,20,19,1545.0,16,60000,1,1513.7,2.068
rgrasp,RC105,RC,1,21,20,1547.0,16,60001,1,1513.7,2.200
rgrasp,RC105,RC,1,22,21,1540.8,15,60000,1,1513.7,1.790
rgrasp,RC105,RC,1,23,22,1550.3,16,60001,1,1513.7,2.418
rgrasp,RC105,RC,1,24,23,1549.3,16,60000,1,1513.7,2.352
rgrasp,RC105,RC,1,25,24,1546.8,16,60000,1,1513.7,2.187
rgrasp,RC105,RC,1,26,25,1538.4,15,60000,1,1513.7,1.632
rgrasp,RC105,RC,1,27,26,1538.9,16,60000,1,1513.7,1.665
rgrasp,RC105,RC,1,28,27,1547.4,16,60000,1,1513.7,2.226
rgrasp,RC105,RC,1,29,28,1544.8,16,60000,1,1513.7,2.055
rgrasp,RC105,RC,1,30,29,1536.2,16,60001,1,1513.7,1.486
tabu,RC105,RC,1,1,0,1514.9,15,60002,1,1513.7,0.079
vnd,RC105,RC,1,1,0,1599.6,15,31,1,1513.7,5.675
grasp,RC108,RC,1,1,0,1130.7,11,60000,1,1114.2,1.481
grasp,RC108,RC,1,2,1,1138.9,11,60000,1,1114.2,2.217
grasp,RC108,RC,1,3,2,1145.3,11,60000,1,1114.2,2.791
grasp,RC108,RC,1,4,3,1134.3,11,60000,1,1114.2,1.804
grasp,RC108,RC,1,5,4,1137.4,11,60001,1,1114.2,2.082
grasp,RC108,RC,1,6,5,1140.3,11,60000,1,1114.2,2.342
grasp,RC108,RC,1,7,6,1136.5,11,60000,1,1114.2,2.001
grasp,RC108,RC,1,8,7,1128.8,11,60001,1,1114.2,1.310
grasp,RC108,RC,1,9,8,1143.8,11,60000,1,1114.2,2.657
grasp,RC108,RC,1,10,9,1142.5,11,60000,1,1114.2,2.540
grasp,RC108,RC,1,11,10,1133.9,11,60000,1,1114.2,1.768
grasp,RC108,RC,1,12,11,1130.9,11,60000,1,1114.2,1.499
grasp,RC108,RC,1,13,12,1131.0,12,60000,1,1114.2,1.508
grasp,RC108,RC,1,14,13,1133.5,11,60000,1,1114.2,1.732
grasp,RC108,RC,1,15,14,1139.0,11,60000,1,1114.2,2.226
grasp,RC108,RC,1,16,15,1132.5,11,60000,1,1114.2,1.642
grasp,RC108,RC,1,17,16,1125.3,11,60000,1,1114.2,0.996
grasp,RC108,RC,1,18,17,1134.4,11,60000,1,1114.2,1.813
grasp,RC108,RC,1,19,18,1142.0,11,60002,1,1114.2,2.495
grasp,RC108,RC,1,20,19,1142.5,11,60001,1,1114.2,2.540
grasp,RC108,RC,1,21,20,1125.3,11,60000,1,1114.2,0.996
grasp,RC108,RC,1,22,21,1139.3,11,60000,1,1114.2,2.253
grasp,RC108,RC,1,23,22,1132.6,11,60000,1,1114.2,1.651
grasp,RC108,RC,1,24,23,1132.5,11,60000,1,1114.2,1.642
grasp,RC108,RC,1,25,24,1142.8,11,60002,1,1114.2,2.567
grasp,RC108,RC,1,26,25,1141.6,11,60000,1,1114.2,2.459
grasp,RC108,RC,1,27,26,1133.2,11,60000,1,1114.2,1.705
grasp,RC108,RC,1,28,27,1147.1,11,60000,1,1114.2,2.953
grasp,RC108,RC,1,29,28,1121.6,11,60000,1,1114.2,0.664
grasp,RC108,RC,1,30,29,1132.5,11,60000,1,1114.2,1.642
i1,RC108,RC,1,1,0,1368.2,11,0,1,1114.2,22.797
rgrasp,RC108,RC,1,1,0,1139.4,11,60000,1,1114.2,2.262
rgrasp,RC108,RC,1,2,1,1141.2,11,60000,1,1114.2,2.423
rgrasp,RC108,RC,1,3,2,1135.8,11,60000,1,1114.2,1.939
rgrasp,RC108,RC,1,4,3,1145.9,11,60000,1,1114.2,2.845
rgrasp,RC108,RC,1,5,4,1143.7,11,60000,1,1114.2,2.648
rgrasp,RC108,RC,1,6,5,1136.5,11,60001,1,1114.2,2.001
rgrasp,RC108,RC,1,7,6,1141.0,11,60000,1,1114.2,2.405
rgrasp,RC108,RC,1,8,7,1140.2,11,60001,1,1114.2,2.334
rgrasp,RC108,RC,1,9,8,1126.6,11,60000,1,1114.2,1.113
rgrasp,RC108,RC,1,10,9,1143.2,11,60000,1,1114.2,2.603
rgrasp,RC108,RC,1,11,10,1140.8,11,60001,1,1114.2,2.387
rgrasp,RC108,RC,1,12,11,1140.2,11,60000,1,1114.2,2.334
rgrasp,RC108,RC,1,13,12,1136.5,11,60000,1,1114.2,2.001
rgrasp,RC108,RC,1,14,13,1137.8,11,60000,1,1114.2,2.118
rgrasp,RC108,RC,1,15,14,1144.0,11,60000,1,1114.2,2.675
rgrasp,RC108,RC,1,17,16,1139.0,11,60002,1,1114.2,2.226
rgrasp,RC108,RC,1,18,17,1138.4,11,60000,1,1114.2,2.172
rgrasp,RC108,RC,1,19,18,1133.0,11,60000,1,1114.2,1.687
rgrasp,RC108,RC,1,20,19,1126.4,11,60000,1,1114.2,1.095
rgrasp,RC108,RC,1,21,20,1140.5,11,60001,1,1114.2,2.360
rgrasp,RC108,RC,1,22,21,1140.3,11,60000,1,1114.2,2.342
rgrasp,RC108,RC,1,23,22,1126.4,11,60000,1,1114.2,1.095
rgrasp,RC108,RC,1,24,23,1129.8,11,60000,1,1114.2,1.400
rgrasp,RC108,RC,1,25,24,1123.8,11,60000,1,1114.2,0.862
rgrasp,RC108,RC,1,26,25,1136.5,11,60000,1,1114.2,2.001
rgrasp,RC108,RC,1,27,26,1127.6,11,60000,1,1114.2,1.203
rgrasp,RC108,RC,1,28,27,1139.2,11,60001,1,1114.2,2.244
rgrasp,RC108,RC,1,29,28,1140.2,11,60000,1,1114.2,2.334
rgrasp,RC108,RC,1,30,29,1137.4,11,60000,1,1114.2,2.082
tabu,RC108,RC,1,1,0,1139.4,11,60004,1,1114.2,2.262
vnd,RC108,RC,1,1,0,1183.3,11,31,1,1114.2,6.202
grasp,RC202,RC,2,1,0,1158.7,5,60000,1,1092.3,6.079
grasp,RC202,RC,2,2,1,1158.7,5,60000,1,1092.3,6.079
grasp,RC202,RC,2,3,2,1192.3,5,60000,1,1092.3,9.155
grasp,RC202,RC,2,4,3,1177.3,5,60000,1,1092.3,7.782
grasp,RC202,RC,2,5,4,1171.3,5,60000,1,1092.3,7.232
grasp,RC202,RC,2,6,5,1166.9,5,60001,1,1092.3,6.830
grasp,RC202,RC,2,7,6,1181.2,5,60000,1,1092.3,8.139
grasp,RC202,RC,2,8,7,1179.4,5,60000,1,1092.3,7.974
grasp,RC202,RC,2,9,8,1158.8,5,60000,1,1092.3,6.088
grasp,RC202,RC,2,10,9,1166.0,5,60000,1,1092.3,6.747
grasp,RC202,RC,2,11,10,1174.7,5,60000,1,1092.3,7.544
grasp,RC202,RC,2,12,11,1189.9,5,60000,1,1092.3,8.935
grasp,RC202,RC,2,13,12,1164.0,5,60000,1,1092.3,6.564
grasp,RC202,RC,2,14,13,1171.7,5,60000,1,1092.3,7.269
grasp,RC202,RC,2,15,14,1182.6,5,60000,1,1092.3,8.267
grasp,RC202,RC,2,16,15,1204.5,5,60001,1,1092.3,10.272
grasp,RC202,RC,2,17,16,1168.2,5,60000,1,1092.3,6.949
grasp,RC202,RC,2,18,17,1149.4,5,60000,1,1092.3,5.228
grasp,RC202,RC,2,19,18,1172.2,5,60000,1,1092.3,7.315
grasp,RC202,RC,2,20,19,1140.7,5,60000,1,1092.3,4.431
grasp,RC202,RC,2,21,20,1177.5,5,60000,1,1092.3,7.800
grasp,RC202,RC,2,22,21,1192.1,5,60000,1,1092.3,9.137
grasp,RC202,RC,2,23,22,1182.6,5,60000,1,1092.3,8.267
grasp,RC202,RC,2,24,23,1163.6,5,60000,1,1092.3,6.528
grasp,RC202,RC,2,25,24,1184.7,5,60000,1,1092.3,8.459
grasp,RC202,RC,2,26,25,1167.0,5,60000,1,1092.3,6.839
grasp,RC202,RC,2,27,26,1174.2,5,60000,1,1092.3,7.498
grasp,RC202,RC,2,28,27,1174.2,5,60000,1,1092.3,7.498
grasp,RC202,RC,2,29,28,1167.5,5,60000,1,1092.3,6.885
grasp,RC202,RC,2,30,29,1133.8,5,60000,1,1092.3,3.799
i1,RC202,RC,2,1,0,1783.8,4,0,1,1092.3,63.307
rgrasp,RC202,RC,2,1,0,1177.9,5,60001,1,1092.3,7.837
rgrasp,RC202,RC,2,2,1,1162.2,5,60000,1,1092.3,6.399
rgrasp,RC202,RC,2,3,2,1151.5,5,60000,1,1092.3,5.420
rgrasp,RC202,RC,2,4,3,1160.8,5,60000,1,1092.3,6.271
rgrasp,RC202,RC,2,5,4,1171.0,5,60000,1,1092.3,7.205
rgrasp,RC202,RC,2,6,5,1168.9,5,60000,1,1092.3,7.013
rgrasp,RC202,RC,2,7,6,1174.7,5,60000,1,1092.3,7.544
rgrasp,RC202,RC,2,8,7,1179.9,5,60000,1,1092.3,8.020
rgrasp,RC202,RC,2,9,8,1167.9,5,60000,1,1092.3,6.921
rgrasp,RC202,RC,2,10,9,1151.0,5,60000,1,1092.3,5.374
rgrasp,RC202,RC,2,11,10,1179.1,5,60000,1,1092.3,7.947
rgrasp,RC202,RC,2,12,11,1172.0,5,60001,1,1092.3,7.297
rgrasp,RC202,RC,2,13,12,1177.1,5,60002,1,1092.3,7.763
rgrasp,RC202,RC,2,14,13,1162.0,5,60000,1,1092.3,6.381
rgrasp,RC202,RC,2,15,14,1172.4,5,60000,1,1092.3,7.333
rgrasp,RC202,RC,2,16,15,1174.2,5,60001,1,1092.3,7.498
rgrasp,RC202,RC,2,17,16,1182.7,4,60000,1,1092.3,8.276
rgrasp,RC202,RC,2,18,17,1176.4,5,60000,1,1092.3,7.699
rgrasp,RC202,RC,2,19,18,1146.6,5,60000,1,1092.3,4.971
rgrasp,RC202,RC,2,20,19,1184.6,5,60000,1,1092.3,8.450
rgrasp,RC202,RC,2,21,20,1170.7,5,60000,1,1092.3,7.178
rgrasp,RC202,RC,2,22,21,1194.8,5,60000,1,1092.3,9.384
rgrasp,RC202,RC,2,23,22,1174.7,5,60000,1,1092.3,7.544
rgrasp,RC202,RC,2,24,23,1166.5,5,60000,1,1092.3,6.793
rgrasp,RC202,RC,2,25,24,1183.7,5,60000,1,1092.3,8.368
rgrasp,RC202,RC,2,26,25,1171.3,5,60000,1,1092.3,7.232
rgrasp,RC202,RC,2,27,26,1187.6,5,60000,1,1092.3,8.725
rgrasp,RC202,RC,2,28,27,1184.4,5,60000,1,1092.3,8.432
rgrasp,RC202,RC,2,29,28,1169.8,5,60001,1,1092.3,7.095
rgrasp,RC202,RC,2,30,29,1184.5,4,60000,1,1092.3,8.441
tabu,RC202,RC,2,1,0,1223.7,4,60000,1,1092.3,12.030
vnd,RC202,RC,2,1,0,1405.3,4,39,1,1092.3,28.655
grasp,RC203,RC,2,1,0,998.9,4,60000,1,923.7,8.141
grasp,RC203,RC,2,2,1,1008.6,4,60002,1,923.7,9.191
grasp,RC203,RC,2,3,2,1005.3,4,60000,1,923.7,8.834
grasp,RC203,RC,2,4,3,995.7,4,60000,1,923.7,7.795
grasp,RC203,RC,2,5,4,978.4,4,60000,1,923.7,5.922
grasp,RC203,RC,2,6,5,976.4,4,60002,1,923.7,5.705
grasp,RC203,RC,2,7,6,973.0,4,60001,1,923.7,5.337
grasp,RC203,RC,2,8,7,1007.4,4,60000,1,923.7,9.061
grasp,RC203,RC,2,9,8,1005.0,4,60000,1,923.7,8.802
grasp,RC203,RC,2,10,9,996.9,4,60000,1,923.7,7.925
grasp,RC203,RC,2,11,10,982.6,4,60000,1,923.7,6.377
grasp,RC203,RC,2,12,11,988.3,4,60003,1,923.7,6.994
grasp,RC203,RC,2,13,12,971.5,4,60002,1,923.7,5.175
grasp,RC203,RC,2,14,13,997.3,5,60000,1,923.7,7.968
grasp,RC203,RC,2,15,14,1007.2,4,60000,1,923.7,9.040
grasp,RC203,RC,2,16,15,972.8,4,60001,1,923.7,5.316
grasp,RC203,RC,2,17,16,995.6,4,60003,1,923.7,7.784
grasp,RC203,RC,2,18,17,981.4,5,60001,1,923.7,6.247
grasp,RC203,RC,2,19,18,980.0,4,60001,1,923.7,6.095
grasp,RC203,RC,2,20,19,1002.7,4,60000,1,923.7,8.553
grasp,RC203,RC,2,21,20,1008.7,4,60000,1,923.7,9.202
grasp,RC203,RC,2,22,21,977.4,4,60000,1,923.7,5.814
grasp,RC203,RC,2,23,22,972.7,4,60000,1,923.7,5.305
grasp,RC203,RC,2,24,23,993.5,4,60000,1,923.7,7.557
grasp,RC203,RC,2,25,24,982.8,4,60000,1,923.7,6.398
grasp,RC203,RC,2,26,25,1008.9,4,60000,1,923.7,9.224
grasp,RC203,RC,2,27,26,971.8,4,60001,1,923.7,5.207
grasp,RC203,RC,2,28,27,967.4,4,60000,1,923.7,4.731
grasp,RC203,RC,2,29,28,980.0,4,60000,1,923.7,6.095
grasp,RC203,RC,2,30,29,993.9,4,60000,1,923.7,7.600
i1,RC203,RC,2,1,0,1528.8,4,0,1,923.7,65.508
rgrasp,RC203,RC,2,1,0,961.7,5,60000,1,923.7,4.114
rgrasp,RC203,RC,2,2,1,972.9,5,60000,1,923.7,5.326
rgrasp,RC203,RC,2,3,2,998.9,4,60000,1,923.7,8.141
rgrasp,RC203,RC,2,4,3,981.5,4,60000,1,923.7,6.257
rgrasp,RC203,RC,2,5,4,979.6,4,60000,1,923.7,6.052
rgrasp,RC203,RC,2,6,5,1002.8,4,60002,1,923.7,8.563
rgrasp,RC203,RC,2,7,6,990.0,4,60000,1,923.7,7.178
rgrasp,RC203,RC,2,8,7,993.9,4,60001,1,923.7,7.600
rgrasp,RC203,RC,2,9,8,990.5,5,60000,1,923.7,7.232
rgrasp,RC203,RC,2,10,9,1019.7,4,60000,1,923.7,10.393
rgrasp,RC203,RC,2,11,10,983.2,4,60000,1,923.7,6.441
rgrasp,RC203,RC,2,12,11,990.9,4,60000,1,923.7,7.275
rgrasp,RC203,RC,2,13,12,996.8,4,60000,1,923.7,7.914
rgrasp,RC203,RC,2,14,13,1000.1,4,60000,1,923.7,8.271
rgrasp,RC203,RC,2,15,14,990.4,4,60000,1,923.7,7.221
rgrasp,RC203,RC,2,16,15,991.8,4,60000,1,923.7,7.373
rgrasp,RC203,RC,2,17,16,993.0,4,60002,1,923.7,7.502
rgrasp,RC203,RC,2,18,17,987.2,4,60000,1,923.7,6.875
rgrasp,RC203,RC,2,19,18,1011.4,4,60000,1,923.7,9.494
rgrasp,RC203,RC,2,20,19,999.1,4,60000,1,923.7,8.163
rgrasp,RC203,RC,2,21,20,996.5,4,60000,1,923.7,7.881
rgrasp,RC203,RC,2,22,21,998.9,4,60000,1,923.7,8.141
rgrasp,RC203,RC,2,23,22,996.4,4,60000,1,923.7,7.871
rgrasp,RC203,RC,2,24,23,987.5,5,60002,1,923.7,6.907
rgrasp,RC203,RC,2,25,24,994.4,4,60002,1,923.7,7.654
rgrasp,RC203,RC,2,26,25,973.7,5,60000,1,923.7,5.413
rgrasp,RC203,RC,2,27,26,989.8,4,60001,1,923.7,7.156
rgrasp,RC203,RC,2,28,27,977.2,4,60000,1,923.7,5.792
rgrasp,RC203,RC,2,29,28,980.9,5,60000,1,923.7,6.192
rgrasp,RC203,RC,2,30,29,976.6,4,60000,1,923.7,5.727
tabu,RC203,RC,2,1,0,1016.9,4,60003,1,923.7,10.090
vnd,RC203,RC,2,1,0,1119.5,4,76,1,923.7,21.197
grasp,RC206,RC,2,1,0,1094.5,5,60002,1,1051.1,4.129
grasp,RC206,RC,2,2,1,1099.8,5,60000,1,1051.1,4.633
grasp,RC206,RC,2,3,2,1082.5,5,60000,1,1051.1,2.987
grasp,RC206,RC,2,4,3,1086.5,5,60000,1,1051.1,3.368
grasp,RC206,RC,2,5,4,1090.4,4,60000,1,1051.1,3.739
grasp,RC206,RC,2,6,5,1101.9,5,60001,1,1051.1,4.833
grasp,RC206,RC,2,7,6,1094.0,4,60000,1,1051.1,4.081
grasp,RC206,RC,2,8,7,1091.7,4,60000,1,1051.1,3.863
grasp,RC206,RC,2,9,8,1102.8,5,60000,1,1051.1,4.919
grasp,RC206,RC,2,10,9,1105.4,5,60001,1,1051.1,5.166
grasp,RC206,RC,2,11,10,1102.0,4,60000,1,1051.1,4.843
grasp,RC206,RC,2,12,11,1109.4,4,60002,1,1051.1,5.547
grasp,RC206,RC,2,13,12,1102.6,4,60000,1,1051.1,4.900
grasp,RC206,RC,2,14,13,1115.4,4,60001,1,1051.1,6.117
grasp,RC206,RC,2,15,14,1093.8,5,60000,1,1051.1,4.062
grasp,RC206,RC,2,16,15,1097.0,5,60000,1,1051.1,4.367
grasp,RC206,RC,2,17,16,1100.1,4,60000,1,1051.1,4.662
grasp,RC206,RC,2,18,17,1105.6,4,60000,1,1051.1,5.185
grasp,RC206,RC,2,19,18,1107.3,4,60000,1,1051.1,5.347
grasp,RC206,RC,2,20,19,1099.7,4,60000,1,1051.1,4.624
grasp,RC206,RC,2,21,20,1090.1,4,60000,1,1051.1,3.710
grasp,RC206,RC,2,22,21,1112.1,5,60000,1,1051.1,5.803
grasp,RC206,RC,2,23,22,1094.0,4,60000,1,1051.1,4.081
grasp,RC206,RC,2,24,23,1090.4,4,60000,1,1051.1,3.739
grasp,RC206,RC,2,25,24,1093.0,5,60000,1,1051.1,3.986
grasp,RC206,RC,2,26,25,1099.4,4,60002,1,1051.1,4.595
grasp,RC206,RC,2,27,26,1115.3,4,60000,1,1051.1,6.108
grasp,RC206,RC,2,28,27,1091.5,4,60000,1,1051.1,3.844
grasp,RC206,RC,2,29,28,1085.3,4,60002,1,1051.1,3.254
grasp,RC206,RC,2,30,29,1091.5,4,60002,1,1051.1,3.844
i1,RC206,RC,2,1,0,1743.1,4,0,1,1051.1,65.836
rgrasp,RC206,RC,2,1,0,1113.2,4,60000,1,1051.1,5.908
rgrasp,RC206,RC,2,2,1,1113.2,4,60000,1,1051.1,5.908
rgrasp,RC206,RC,2,3,2,1103.2,5,60000,1,1051.1,4.957
rgrasp,RC206,RC,2,4,3,1091.1,5,60000,1,1051.1,3.806
rgrasp,RC206,RC,2,5,4,1123.4,5,60003,1,1051.1,6.879
rgrasp,RC206,RC,2,6,5,1097.5,4,60000,1,1051.1,4.414
rgrasp,RC206,RC,2,7,6,1114.0,4,60000,1,1051.1,5.984
rgrasp,RC206,RC,2,8,7,1118.7,4,60000,1,1051.1,6.431
rgrasp,RC206,RC,2,9,8,1106.1,4,60000,1,1051.1,5.233
rgrasp,RC206,RC,2,10,9,1097.0,4,60000,1,1051.1,4.367
rgrasp,RC206,RC,2,11,10,1096.7,4,60000,1,1051.1,4.338
rgrasp,RC206,RC,2,12,11,1094.6,4,60000,1,1051.1,4.139
rgrasp,RC206,RC,2,13,12,1101.9,5,60002,1,1051.1,4.833
rgrasp,RC206,RC,2,14,13,1096.2,4,60000,1,1051.1,4.291
rgrasp,RC206,RC,2,15,14,1094.6,4,60000,1,1051.1,4.139
rgrasp,RC206,RC,2,16,15,1113.8,4,60000,1,1051.1,5.965
rgrasp,RC206,RC,2,17,16,1104.3,4,60002,1,1051.1,5.061
rgrasp,RC206,RC,2,18,17,1110.9,4,60000,1,1051.1,5.689
rgrasp,RC206,RC,2,19,18,1104.9,5,60000,1,1051.1,5.118
rgrasp,RC206,RC,2,20,19,1086.5,5,60000,1,1051.1,3.368
rgrasp,RC206,RC,2,21,20,1104.8,5,60002,1,1051.1,5.109
rgrasp,RC206,RC,2,22,21,1114.8,4,60000,1,1051.1,6.060
rgrasp,RC206,RC,2,23,22,1107.1,4,60000,1,1051.1,5.328
rgrasp,RC206,RC,2,24,23,1116.8,4,60000,1,1051.1,6.251
rgrasp,RC206,RC,2,25,24,1090.4,5,60000,1,1051.1,3.739
rgrasp,RC206,RC,2,26,25,1117.1,4,60001,1,1051.1,6.279
rgrasp,RC206,RC,2,27,26,1104.3,4,60000,1,1051.1,5.061
rgrasp,RC206,RC,2,28,27,1095.5,4,60000,1,1051.1,4.224
rgrasp,RC206,RC,2,29,28,1115.5,5,60000,1,1051.1,6.127
rgrasp,RC206,RC,2,30,29,1106.3,5,60000,1,1051.1,5.252
tabu,RC206,RC,2,1,0,1130.9,4,60003,1,1051.1,7.592
vnd,RC206,RC,2,1,0,1218.2,4,61,1,1051.1,15.898
grasp,RC208,RC,2,1,0,860.0,3,60000,1,776.1,10.810
grasp,RC208,RC,2,2,1,881.5,3,60000,1,776.1,13.581
grasp,RC208,RC,2,3,2,872.6,3,60000,1,776.1,12.434
grasp,RC208,RC,2,4,3,881.1,3,60000,1,776.1,13.529
grasp,RC208,RC,2,5,4,843.7,3,60003,1,776.1,8.710
grasp,RC208,RC,2,6,5,876.4,3,60000,1,776.1,12.924
grasp,RC208,RC,2,7,6,882.3,3,60000,1,776.1,13.684
grasp,RC208,RC,2,8,7,875.4,3,60000,1,776.1,12.795
grasp,RC208,RC,2,9,8,855.2,3,60000,1,776.1,10.192
grasp,RC208,RC,2,10,9,869.6,3,60000,1,776.1,12.047
grasp,RC208,RC,2,11,10,871.3,3,60001,1,776.1,12.266
grasp,RC208,RC,2,12,11,852.3,3,60002,1,776.1,9.818
grasp,RC208,RC,2,13,12,852.5,3,60000,1,776.1,9.844
grasp,RC208,RC,2,14,13,872.9,3,60000,1,776.1,12.473
grasp,RC208,RC,2,15,14,854.5,4,60000,1,776.1,10.102
grasp,RC208,RC,2,16,15,869.4,3,60001,1,776.1,12.022
grasp,RC208,RC,2,17,16,866.7,4,60000,1,776.1,11.674
grasp,RC208,RC,2,18,17,875.4,3,60000,1,776.1,12.795
grasp,RC208,RC,2,19,18,873.5,3,60000,1,776.1,12.550
grasp,RC208,RC,2,20,19,863.1,3,60000,1,776.1,11.210
grasp,RC208,RC,2,21,20,866.3,3,60001,1,776.1,11.622
grasp,RC208,RC,2,22,21,852.5,3,60000,1,776.1,9.844
grasp,RC208,RC,2,23,22,836.9,4,60001,1,776.1,7.834
grasp,RC208,RC,2,24,23,868.5,3,60000,1,776.1,11.906
grasp,RC208,RC,2,25,24,866.9,3,60000,1,776.1,11.700
grasp,RC208,RC,2,26,25,840.3,3,60000,1,776.1,8.272
grasp,RC208,RC,2,27,26,861.9,3,60000,1,776.1,11.055
grasp,RC208,RC,2,28,27,873.2,3,60002,1,776.1,12.511
grasp,RC208,RC,2,29,28,862.8,3,60000,1,776.1,11.171
grasp,RC208,RC,2,30,29,873.5,4,60000,1,776.1,12.550
i1,RC208,RC,2,1,0,1155.9,3,0,1,776.1,48.937
rgrasp,RC208,RC,2,1,0,873.1,3,60000,1,776.1,12.498
rgrasp,RC208,RC,2,2,1,861.0,4,60000,1,776.1,10.939
rgrasp,RC208,RC,2,3,2,852.6,4,60000,1,776.1,9.857
rgrasp,RC208,RC,2,4,3,878.6,4,60000,1,776.1,13.207
rgrasp,RC208,RC,2,5,4,817.6,4,60000,1,776.1,5.347
rgrasp,RC208,RC,2,6,5,868.3,4,60000,1,776.1,11.880
rgrasp,RC208,RC,2,7,6,864.2,4,60001,1,776.1,11.352
rgrasp,RC208,RC,2,8,7,870.1,4,60000,1,776.1,12.112
rgrasp,RC208,RC,2,9,8,846.6,3,60000,1,776.1,9.084
rgrasp,RC208,RC,2,10,9,842.3,4,60000,1,776.1,8.530
rgrasp,RC208,RC,2,11,10,872.2,4,60000,1,776.1,12.382
rgrasp,RC208,RC,2,12,11,860.3,4,60000,1,776.1,10.849
rgrasp,RC208,RC,2,13,12,877.0,4,60000,1,776.1,13.001
rgrasp,RC208,RC,2,14,13,846.9,4,60001,1,776.1,9.123
rgrasp,RC208,RC,2,15,14,855.1,4,60000,1,776.1,10.179
rgrasp,RC208,RC,2,16,15,812.6,4,60000,1,776.1,4.703
rgrasp,RC208,RC,2,17,16,840.3,4,60000,1,776.1,8.272
rgrasp,RC208,RC,2,18,17,864.8,4,60000,1,776.1,11.429
rgrasp,RC208,RC,2,19,18,843.7,4,60000,1,776.1,8.710
rgrasp,RC208,RC,2,20,19,848.7,4,60000,1,776.1,9.354
rgrasp,RC208,RC,2,21,20,873.1,3,60000,1,776.1,12.498
rgrasp,RC208,RC,2,22,21,875.4,4,60000,1,776.1,12.795
rgrasp,RC208,RC,2,23,22,825.5,4,60001,1,776.1,6.365
rgrasp,RC208,RC,2,24,23,867.6,4,60000,1,776.1,11.790
rgrasp,RC208,RC,2,25,24,845.2,4,60000,1,776.1,8.903
rgrasp,RC208,RC,2,26,25,871.9,3,60000,1,776.1,12.344
rgrasp,RC208,RC,2,27,26,820.3,4,60000,1,776.1,5.695
rgrasp,RC208,RC,2,28,27,870.9,3,60001,1,776.1,12.215
rgrasp,RC208,RC,2,29,28,832.2,4,60000,1,776.1,7.228
rgrasp,RC208,RC,2,30,29,876.8,4,60000,1,776.1,12.975
tabu,RC208,RC,2,1,0,915.4,3,60002,1,776.1,17.949
vnd,RC208,RC,2,1,0,949.8,3,38,1,776.1,22.381
